"author","normalized_author","distilbert_author","confidence"
"Vinnius, Arnoldus, 1588-1657","vinnius arnoldus 15881657","{'authorized_name': 'arnoldus, of liège', 'author_id': 'A4029'}","0.3307666778564453"
"Du Faur de Saint-Jorry, Pierre, 1532?-1600.","du faur de saintjorry pierre 15321600","{'authorized_name': 'dupuy, pierre, 1582-1651', 'author_id': 'A3973'}","0.46389126777648926"
"Du Faur de Saint-Jorry, Pierre, 1532?-1600.","du faur de saintjorry pierre 15321600","{'authorized_name': 'dupuy, pierre, 1582-1651', 'author_id': 'A3973'}","0.46389126777648926"
"Du Faur de Saint-Jorry, Pierre, 1532?-1600.","du faur de saintjorry pierre 15321600","{'authorized_name': 'dupuy, pierre, 1582-1651', 'author_id': 'A3973'}","0.46389126777648926"
"Pistoris, Hartmann","pistoris hartmann","{'authorized_name': 'herman, of tournai', 'author_id': 'A5110'}","0.41872385144233704"
"Hiltrop, Friedrich.","hiltrop friedrich","{'authorized_name': 'hildebrand, gustav friedrich, 1812-1869', 'author_id': 'A5970'}","0.4021010994911194"
"Guthière, Jacques.","guthiere jacques","{'authorized_name': 'oláh, miklós, 1493-1568', 'author_id': 'A4221'}","0.4357379674911499"
"Erasmus, Desiderius, 1467-1536.","erasmus desiderius 14671536","{'authorized_name': 'erasmus, desiderius', 'author_id': 'A4743'}","0.9999959468841553"
"Selden, John, 1584-1654.","selden john 15841654","{'authorized_name': 'sunesen, anders, -1228', 'author_id': 'A4441'}","0.34941574931144714"
"Grotius, Hugo, 1583-1645.","grotius hugo 15831645","{'authorized_name': 'grotius, hugo, 1583-1645', 'author_id': 'A4206'}","0.9999744892120361"
"Cardoso, Isaac.","cardoso isaac","{'authorized_name': 'cruz, luís da, 1543-1604', 'author_id': 'A4003'}","0.2539420425891876"
"Marchantius, Jacobus.","marchantius jacobus","{'authorized_name': 'jacques, de vitry, 1170-1240', 'author_id': 'A4369'}","0.31117644906044006"
"Bissel, Johann, 1601-1682","bissel johann 16011682","{'authorized_name': 'bissel, johann, 1601-1682', 'author_id': 'A5611'}","0.9999945163726807"
"Delrío, Martín Antonio, 1551-1608.","delrio martin antonio 15511608","{'authorized_name': 'telesio, antonio, 1482-1533?', 'author_id': 'A3685'}","0.2938271462917328"
"Stengel, Georg, 1585-1651.","stengel georg 15851651","{'authorized_name': 'stenzel, gustav adolf harald, 1792-1854', 'author_id': 'A3354'}","0.9947664737701416"
"Gretser, Jakob, 1562-1625","gretser jakob 15621625","{'authorized_name': 'gretser, jakob, 1562-1625', 'author_id': 'A3957'}","0.9999816417694092"
"Grotius, Hugo, 1583-1645.","grotius hugo 15831645","{'authorized_name': 'grotius, hugo, 1583-1645', 'author_id': 'A4206'}","0.9999744892120361"
"Brunnemann, Johann, 1608-1672.","brunnemann johann 16081672","{'authorized_name': ""girolamo d'este 1450-1530"", 'author_id': 'A2959'}","0.8571648001670837"
"Mantz, Caspar","mantz caspar","{'authorized_name': 'hertz, martin', 'author_id': 'A3478'}","0.9332420825958252"
"Pegas, Manuel Alvares, 1635-1696.","pegas manuel alvares 16351696","{'authorized_name': 'venegas, miguel, 1531-', 'author_id': 'A3796'}","0.6732900738716125"
"Mandelli, Giacomo","mandelli giacomo","{'authorized_name': 'palingenio stellato, marcello, approximately 1500-approximately 1543', 'author_id': 'A3887'}","0.38336825370788574"
"Mandelli, Giacomo","mandelli giacomo","{'authorized_name': 'palingenio stellato, marcello, approximately 1500-approximately 1543', 'author_id': 'A3887'}","0.38336825370788574"
"Mandelli, Giacomo","mandelli giacomo","{'authorized_name': 'palingenio stellato, marcello, approximately 1500-approximately 1543', 'author_id': 'A3887'}","0.38336825370788574"
"Mandelli, Giacomo","mandelli giacomo","{'authorized_name': 'palingenio stellato, marcello, approximately 1500-approximately 1543', 'author_id': 'A3887'}","0.38336825370788574"
"Bonello, Andrea.","bonello andrea","{'authorized_name': 'bordini, giovanni francesco, approximately 1536-1609', 'author_id': 'A4092'}","0.2702820897102356"
"Grabe, Johann Ernst, 1666-1711.","grabe johann ernst 16661711","{'authorized_name': 'withof, johann philipp lorenz', 'author_id': 'A5546'}","0.27011510729789734"
"Grabe, Johann Ernst, 1666-1711.","grabe johann ernst 16661711","{'authorized_name': 'withof, johann philipp lorenz', 'author_id': 'A5546'}","0.27011510729789734"
"Zaccaria, Francesco Antonio, (S.I.)","zaccaria francesco antonio si","{'authorized_name': 'beccaria, antonio, approximately 1400-1474', 'author_id': 'A4163'}","0.4908035397529602"
"Barbosa, Agostino, 1590-1649.","barbosa agostino 15901649","{'authorized_name': 'bonaventure, saint, cardinal, approximately 1217-1274', 'author_id': 'A4379'}","0.4566819965839386"
"Drusius, Johannes, 1550-1616.","drusius johannes 15501616","{'authorized_name': 'gaius drusus', 'author_id': 'A3045'}","0.8398337364196777"
"Herrera, Abraham Cohen","herrera abraham cohen","{'authorized_name': 'segovia, juan de, 1393-1458', 'author_id': 'A4345'}","0.2303897589445114"
"Coppenstein, Johann Andreas (O.P.)","coppenstein johann andreas op","{'authorized_name': 'schöpper, jacob, -1554', 'author_id': 'A3828'}","0.8337506055831909"
"Pedro Crisólogo, Santo, Arzobispo de Rávena, ca. 400-450.","pedro crisologo santo arzobispo de ravena ca 400450","{'authorized_name': 'clement, of alexandria, saint', 'author_id': 'A3937'}","0.3102474510669708"
"Matenesio, Johann Friedrich.","matenesio johann friedrich","{'authorized_name': 'leibniz, gottfried wilhelm, freiherr von, 1646-1716', 'author_id': 'A3687'}","0.16184425354003906"
"Ambrosio, Santo, Obispo de Milán, 340-397.","ambrosio santo obispo de milan 340397","{'authorized_name': 'ambrose, saint, bishop of milan', 'author_id': 'A5347'}","0.9999781847000122"
"Luis de Granada (O.P.) 1504-1588","luis de granada op 15041588","{'authorized_name': 'luís, de granada, 1504-1588', 'author_id': 'A3975'}","0.9999963045120239"
"Panigarola, Francesco.","panigarola francesco","{'authorized_name': 'savonarola, michele, 1385?-1466?', 'author_id': 'A5731'}","0.2443438023328781"
"Weissenbach, Joseph.","weissenbach joseph","{'authorized_name': 'weissenborn, wilhelm, 1803-1878', 'author_id': 'A3450'}","0.9458354711532593"
"Weissenbach, Joseph.","weissenbach joseph","{'authorized_name': 'weissenborn, wilhelm, 1803-1878', 'author_id': 'A3450'}","0.9458354711532593"
"Vicente Ferrer, Santo, 1350-1419.","vicente ferrer santo 13501419","{'authorized_name': 'ferrerio, giovanni, 1502-1579', 'author_id': 'A3707'}","0.9941675662994385"
"Hoppers, Joachim","hoppers joachim","{'authorized_name': 'joachim, of fiore, approximately 1132-1202', 'author_id': 'A4727'}","0.58241206407547"
"Pontanus, Iacobus, 1542-1626.","pontanus iacobus 15421626","{'authorized_name': 'pontanus, jacob, 1542-1626', 'author_id': 'A3844'}","0.9999877214431763"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Jerónimo, Santo, 342?-420.","jeronimo santo 342420","{'authorized_name': 'jerome, saint, 419 or 420', 'author_id': 'A5096'}","0.9999631643295288"
"Khell de Khellburg, Joseph, (S.I.)","khell de khellburg joseph si","{'authorized_name': 'wolfhelm, abbot of brauweiler', 'author_id': 'A5483'}","0.8996360898017883"
"Ribera, Francisco de, (S.I.), 1537-1591.","ribera francisco de si 15371591","{'authorized_name': 'vargas mejía, francisco, 1484-1560', 'author_id': 'A3415'}","0.26672622561454773"
"Pineda, Juan de, (S.I.), 1558-1637.","pineda juan de si 15581637","{'authorized_name': 'johannes, de rupescissa, approximately 1300-approximately 1365', 'author_id': 'A5623'}","0.7715266346931458"
"Perera, Benito (S.I.), 1536-1610.","perera benito si 15361610","{'authorized_name': 'petrus alfonsi, 1062-1110?', 'author_id': 'A4775'}","0.5368757843971252"
"Castro, Cristóbal.","castro cristobal","{'authorized_name': 'peter damian, saint', 'author_id': 'A5020'}","0.3804899752140045"
"Alfonso de Madrigal, 1400-1455","alfonso de madrigal 14001455","{'authorized_name': 'petrus alfonsi, 1062-1110?', 'author_id': 'A4775'}","0.19176648557186127"
"Pinto, Hector (O. Jer.)","pinto hector o jer","{'authorized_name': 'urceo, antonio, 1446-1500', 'author_id': 'A4015'}","0.16638623178005219"
"Mendoza, Francisco de, (S.I.)","mendoza francisco de si","{'authorized_name': 'hurtado de mendoza, pedro, 1578-1651', 'author_id': 'A3364'}","0.9400866031646729"
"Tirinus, Jacobus, (S.I.), 1580-1636.","tirinus jacobus si 15801636","{'authorized_name': 'stieröxel, istván, approximately 1485-1519', 'author_id': 'A4205'}","0.551487147808075"
"De Vio, Tommaso, 1469-1534.","de vio tommaso 14691534","{'authorized_name': 'cajetan, tommaso de vio, 1469-1534', 'author_id': 'A4256'}","0.9997931122779846"
"Broickwy a Konincksteyn, Antonius, (O.F.M.)","broickwy a konincksteyn antonius ofm","{'authorized_name': 'bromyarde, john de', 'author_id': 'A3776'}","0.28405579924583435"
"Roa, Martín de (S.I.)","roa martin de si","{'authorized_name': 'rous, john, 1411?-1491', 'author_id': 'A3717'}","0.8390868306159973"
"Juvenco, Cayo Vecio Aquilino, s. 4.","juvenco cayo vecio aquilino s 4","{'authorized_name': 'juvencus, caius vettius aquilinus', 'author_id': 'A5223'}","0.999995231628418"
"Díaz de Arce, Juan, 1594-1653.","diaz de arce juan 15941653","{'authorized_name': 'díaz tabernier, federico, 1906-', 'author_id': 'A3373'}","0.854870617389679"
"Hugo de San Caro, Beato.","hugo de san caro beato","{'authorized_name': 'hugh, of saint-cher, cardinal', 'author_id': 'A5378'}","0.9600427746772766"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Latomus, Jakob.","latomus jakob","{'authorized_name': 'manuzio, aldo, 1547-1597', 'author_id': 'A4295'}","0.08585674315690994"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Wolbero.","wolbero","{'authorized_name': 'naogeorg, thomas, 1511-1563', 'author_id': 'A3870'}","0.13437223434448242"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"De Vio, Tommaso, 1469-1534.","de vio tommaso 14691534","{'authorized_name': 'cajetan, tommaso de vio, 1469-1534', 'author_id': 'A4256'}","0.9997931122779846"
"Tamayo, José de, (S.I.), 1601-1685.","tamayo jose de si 16011685","{'authorized_name': 'tamayo de vargas, tomás, 1588-1641', 'author_id': 'A3107'}","0.9909369349479675"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Peltanus, Theodor Anton (S.I.), 1511-1584.","peltanus theodor anton si 15111584","{'authorized_name': 'paulinus, of pella', 'author_id': 'A4293'}","0.5528027415275574"
"Carpenteius, Johannes.","carpenteius johannes","{'authorized_name': 'alexander, carpentarius, active 1429', 'author_id': 'A4172'}","0.7092109322547913"
"Perera, Benito (S.I.), 1536-1610.","perera benito si 15361610","{'authorized_name': 'petrus alfonsi, 1062-1110?', 'author_id': 'A4775'}","0.5368757843971252"
"Hotman, François, 1524-1590.","hotman francois 15241590","{'authorized_name': 'hotman, françois, 1524-1590', 'author_id': 'A5975'}","0.9999923706054688"
"Alcázar, Luis de (S.I.), 1554-1613.","alcazar luis de si 15541613","{'authorized_name': 'alvares, manuel, 1526-1583', 'author_id': 'A6175'}","0.35145094990730286"
"Thyraeus, Petrus (S.I.)","thyraeus petrus si","{'authorized_name': 'george, the pisidian', 'author_id': 'A3306'}","0.2562969923019409"
"Ruperto de Deutz, Santo, 1070-1129.","ruperto de deutz santo 10701129","{'authorized_name': 'rupert, of deutz', 'author_id': 'A4976'}","0.9999850988388062"
"Ruperto de Deutz, Santo, 1070-1129.","ruperto de deutz santo 10701129","{'authorized_name': 'rupert, of deutz', 'author_id': 'A4976'}","0.9999850988388062"
"Ruperto de Deutz, Santo, 1070-1129.","ruperto de deutz santo 10701129","{'authorized_name': 'rupert, of deutz', 'author_id': 'A4976'}","0.9999850988388062"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Hugo de San Caro, Beato.","hugo de san caro beato","{'authorized_name': 'hugh, of saint-cher, cardinal', 'author_id': 'A5378'}","0.9600427746772766"
"Thyraeus, Petrus (S.I.)","thyraeus petrus si","{'authorized_name': 'george, the pisidian', 'author_id': 'A3306'}","0.2562969923019409"
"Cavoto, Giovanni Battista","cavoto giovanni battista","{'authorized_name': 'francesco cardulo', 'author_id': 'A2960'}","0.393856942653656"
"Ader, Guillaume.","ader guillaume","{'authorized_name': 'adémar, de chabannes', 'author_id': 'A5415'}","0.641608715057373"
"Vecchi, Paolo.","vecchi paolo","{'authorized_name': 'emili, paolo, -1529', 'author_id': 'A3983'}","0.7554896473884583"
"Roa, Martín de (S.I.)","roa martin de si","{'authorized_name': 'rous, john, 1411?-1491', 'author_id': 'A3717'}","0.8390868306159973"
"Martí y Zaragoza, Manuel.","marti y zaragoza manuel","{'authorized_name': 'martí, ramón, -approximately 1286', 'author_id': 'A4364'}","0.9427345991134644"
"Martí y Zaragoza, Manuel.","marti y zaragoza manuel","{'authorized_name': 'martí, ramón, -approximately 1286', 'author_id': 'A4364'}","0.9427345991134644"
"Vignoli, Giovanni.","vignoli giovanni","{'authorized_name': 'vitelli, cornelio, active approximately 1490', 'author_id': 'A4117'}","0.8814114928245544"
"Pietro da l' Aquila.","pietro da l aquila","{'authorized_name': 'johannes, de aquila, -1478', 'author_id': 'A3854'}","0.7752451300621033"
"Alegre, Francisco Javier.","alegre francisco javier","{'authorized_name': 'alegre, francisco javier, 1729-1788', 'author_id': 'A4084'}","0.9999972581863403"
"Alegre, Francisco Javier.","alegre francisco javier","{'authorized_name': 'alegre, francisco javier, 1729-1788', 'author_id': 'A4084'}","0.9999972581863403"
"Alegre, Francisco Javier.","alegre francisco javier","{'authorized_name': 'alegre, francisco javier, 1729-1788', 'author_id': 'A4084'}","0.9999972581863403"
"Alegre, Francisco Javier.","alegre francisco javier","{'authorized_name': 'alegre, francisco javier, 1729-1788', 'author_id': 'A4084'}","0.9999972581863403"
"Alegre, Francisco Javier.","alegre francisco javier","{'authorized_name': 'alegre, francisco javier, 1729-1788', 'author_id': 'A4084'}","0.9999972581863403"
"Castilla, Diego de, (O.C.)","castilla diego de oc","{'authorized_name': 'torre, diego de la', 'author_id': 'A3318'}","0.9861591458320618"
"Marasca, Giovanni Crisostomo, (O.C.)","marasca giovanni crisostomo oc","{'authorized_name': 'john, de seccheville, active 13th century', 'author_id': 'A3750'}","0.7632384896278381"
"Becanus, Martinus.","becanus martinus","{'authorized_name': 'cowley, abraham, 1618-1667', 'author_id': 'A4034'}","0.20518025755882263"
"Du Préau, Gabriel.","du preau gabriel","{'authorized_name': 'préchac, françois', 'author_id': 'A2495'}","0.8186334371566772"
"Dionysius Cartusianus.","dionysius cartusianus","{'authorized_name': 'dionysius, of alexandria, saint', 'author_id': 'A5308'}","0.9264931678771973"
"Cardano, Girolamo, 1501-1576.","cardano girolamo 15011576","{'authorized_name': 'cardano, girolamo, 1501-1576', 'author_id': 'A5596'}","0.9998555183410645"
"Angriani, Michele, (O.C.)","angriani michele oc","{'authorized_name': ""anghiera, pietro martire d', 1457-1526"", 'author_id': 'A4142'}","0.7531912922859192"
"Brenna, Luigi, (S.I.)","brenna luigi si","{'authorized_name': 'bruto, giovanni michele, approximately 1515-1594', 'author_id': 'A3327'}","0.9531620740890503"
"Brenna, Luigi, (S.I.)","brenna luigi si","{'authorized_name': 'bruto, giovanni michele, approximately 1515-1594', 'author_id': 'A3327'}","0.9531620740890503"
"Duvergier de Hauranne, Jean, 1581-1643.","duvergier de hauranne jean 15811643","{'authorized_name': 'du bellay, jean, 1498?-1560', 'author_id': 'A3948'}","0.4781261086463928"
"Binsfeld, Peter.","binsfeld peter","{'authorized_name': 'arn, archbishop of salzburg', 'author_id': 'A4471'}","0.28991368412971497"
"Fulgencio de Ruspe, Santo, 463-533.","fulgencio de ruspe santo 463533","{'authorized_name': 'fulgentius, saint, bishop of ruspa', 'author_id': 'A5219'}","0.9984574317932129"
"Francisco de Christo.","francisco de christo","{'authorized_name': 'nicholas, of cusa, cardinal, 1401-1464', 'author_id': 'A5712'}","0.2847903072834015"
"Driedo, Johannes, 1480-1535.","driedo johannes 14801535","{'authorized_name': 'dorpius, martinus, 1485-1525', 'author_id': 'A4045'}","0.583469033241272"
"Driedo, Johannes, 1480-1535.","driedo johannes 14801535","{'authorized_name': 'dorpius, martinus, 1485-1525', 'author_id': 'A4045'}","0.583469033241272"
"Esparza Artieda, Martín de, (S.I.)","esparza artieda martin de si","{'authorized_name': 'gonzález téllez, manuel, -1649', 'author_id': 'A3366'}","0.2591049373149872"
"Driedo, Johannes, 1480-1535.","driedo johannes 14801535","{'authorized_name': 'dorpius, martinus, 1485-1525', 'author_id': 'A4045'}","0.583469033241272"
"Driedo, Johannes, 1480-1535.","driedo johannes 14801535","{'authorized_name': 'dorpius, martinus, 1485-1525', 'author_id': 'A4045'}","0.583469033241272"
